Sentiment;TweetID;TweetText
positive;2521841;Joey Barton signed for QPR....people love him or hate him. I love him! Hopefully get to see some games this season :-)
positive;2760157;"hey @user I just viewed 2012 Adidas & Ashworth; it looks pretty solid!  How is it selling this season so far?"
negative;395997;No more going to one world :((
positive;27962;Just love my red touchpad in my iphone^^
negative;464884;"I NEED SUM SHADES... ONLY PAIR I HAVE IS MAH MOMMA GUCCI PAIR OF SHADES!!! &lt;&lt;&lt;&lt; SMH"
negative;2417127;just layin in bed watchin tv....BORING
negative;1193921;Perez Hilton is possibly the most annoying cunt ever.
negative;2352820;I leave twitter 4 a few hours n i come back to hell. i can't bliev Nike contracted Michael Vick... They were not thinking #nike @user
positive;2237973;Enjoyin a much needed day off
negative;493321;That was pretty stupid.
negative;3273879;There's a guy who's about 25 on my bus with an adidas bag covered in menchies. When did this become acceptable?!
negative;2108455;When you really think about it...the world revolves around money. And that's really sad :/
positive;1691605;I am the proud new owner of the Samsung Impression!
positive;1790549;Love your work!@MakeupByMario
positive;2430911;The cd is coming along... Hopefully within the month!
positive;2109286;There are new cross walk blinkers in nike and they talk. VERY entertaining! :)
positive;431255;At the Adidas store for this foosball competition. Nice!
positive;1617170;Happy with my new Sony handycam :)
negative;2848256;Missing Gucci and the boys :( get me back to cyprus!!
negative;79739;Depression!!!! Slipping further & further away!...Aggghhhhhhhhh!!!!!!
negative;2871285;you black midget bitch !
negative;499138;Idc how close u think we are I'm not going trust u fa shit
negative;604594;"That's right; know your place bitch"
positive;1366430;:: I love my new samsung vibrant!!! Thnx babe
positive;1463286;So a gorgeous hotel! (@ Palmer House Hilton Hotel w/ 2 others) ~http
positive;1272648;The DC FABB Event was fabulous!!! #DCFABB #DC #Fashion (@ Dirty Martini w/ 7 others) ~http
positive;1998071;has finally got microsoft works back up n running! i can finally start doing some work! woohoo! so much to do in soooo little time!
negative;1721606;I'm really not feeling the fact that Paris Hilton said she don't like black guys and would never date a black man! ... Wow
negative;2392272;Look we're all in line BACK THE FUCK UP OFF ME.
positive;3410264;Had a great day working with the womens NIKE team!  Amazing Athletes from the States!
positive;685561;THANX 4 the support! LUV the SCRUF and wild biker like look.  Looks like a sunny day.  stay safe. ~http
positive;108731;Thank you Mayor Bing and new City of Detroit team for bringing hope back to our GREAT City!
positive;2610361;"well mr sun; it was nice to see you today! welcome back rain cloud; my dear friend.."
positive;452358;"I love my roomies @user @user and @user &lt;3 :-)"
positive;486109;No matter where life takes me find me with a smile.
negative;197473;Omg I seriouslyy hate this!!!!
positive;94158;Nigga just ate great wit dat food wendys be on da one
negative;645200;Second set of Sony earbuds just died. Lasted 6 months just like the first set. Has 90 day warranty. DONT BUY.
positive;2550452;Cant wait to see it during #baltimoreGP RT @user #IndyCar Big air for @user . Saw it again this weekend and it's great!
positive;1861960;Almost done with my album. :)
negative;1163924;"I legit got the flu while I was sleeping. Damn heater! 3rd time this year. I'm dying; I used to get sick once a year. Now..."
negative;1718954;Mad I keep losin connection
positive;2363490;"Our coach sounds like Kanye West; #WIN!"
positive;2325368;I like it! RT @user Nike adds Larry Bernandez to their Hair-itage t-shirt collection ~http 
positive;634105;Awesome first day of college! Two assignments already done wahoo! Oh yeah ahead of the curve. Tomorrow only one class at two!
positive;1140766;I love jack murray
positive;1037566;Good Luck to our La Salle Explorers at the Penn... ~http 
negative;2507861;wants to know why the weekends seem to go by so quickly!!  :(
negative;973545;Is so lonely I feel sick!
positive;1183094;"So not to brag or anything but my friend Cody is amazing. He brought me cotton candy 'cos I was feeling down. &lt;3"
negative;1399398;Had purse & phone stolen last week. Need new phone. Thinking 2 change iphone 3GS to a 4 or a Sony Ericsson Xperia X10. Any opinions?
positive;2539883;"“@MoreThanWordArt: @user @user thanks 2 you lovely ladies for recommending another new customer :) x” Yup; It's all ur fault!"
positive;2125945;:-) #TheVoice was A-M-A-Z-I-N-G tonight!!!
negative;1791118;Haven't thought about him at all and now I miss him Cus he on my timeline ...ugh FML
positive;2308705;Just Got My 'Save The Date' Breaking Dawn Shirt! :DD
positive;539407;Yoh! Can't remember the last time I laughed so hard! Thank u Sony Max
negative;1572830;I'm going to kill you @user
positive;451398;Rihanna look hot!!
positive;944678;"They wonder why; don't I; go get myself a job so I can make; them bucks but I don't give a fu*k No I feel great; bit*h I feel great"
negative;905813;Valerie isn't even her song I swear if the don't perform something she wrote... #VMA
positive;2650404;Scratch that...the best part.about driving a VWBug is watching 40yr old men punch each other as I drive by #iwontgrowup
positive;1676422;Give it up2@ladycisca for bein an effective commentator! ~http
negative;3450267;"If I had known Simon would take over my Sony WebTV Plus; I wouldn't have purchased it.  :("
negative;1131819;I wish some people would stop giving all their hard earned money to Nike and especially Jordan.  They don't need it!!
negative;142294;Optimism is Running Low these Days
positive;1434050;Wow this single mom is a friggin herooo *thumbs upp* Im so proud! ~http 
positive;1855134;IS THAT A VINTAGE GUCCI VILE NECKLACE U HAVE ON?!?....Damn baby.Now thats flava!....im impressed
positive;1724536;"I can't wait to hear @user in the Sony exclusive version of Saints Row 3. I'm guessing the line will be ""Big ass chains ... in 3-D!"""
positive;1840865;For the one who cares it 's 1 -0 for mtl! I love my iphone! #pmcq
positive;692866;"Hanging out on the deck at Covecrest; it's good to be home."
positive;619157;OMG!!!  I just got my invitation in the mail to the @user wedding!!!!
positive;3310929;Got a new Samsung Galaxy 3 Android :) Yaay!
positive;180024;i think these are pretty cool... nike dunks made out of old skateboards ~http
positive;2544044;Love how @user is on the twype!!
positive;2306131;congratulations to Daniel Salif for winning the signed Manuel Almunia Nike Gloves.
negative;3569484;"Just heard ""Kreayshawn - Gucci Gucci"" - She's what's wrong with America..."
negative;2714117;This weather is disgustingg!
positive;969853;We will ALWAYS remind you!! Congrats on bein verified!!
positive;109232;great community (MVP) speakers delivering comprehensive training at Microsoft Virtualization Day 2011 Dublin! ~http
negative;2426132;Man there is only a few days before Christmas. Hoping everything turns out ok. I really don't like this season.
negative;603154;"FAKE YOU FAKE.. This bitch is FAKE; how you going to rock Gucci but it starts with a ""B"""
negative;128949;Dave Bing talking abt a bunch of nothing
positive;2818705;Watching @user on piers Morgan - amazing man! :)
positive;3343701;So loving this Samsung Infuse!
positive;859981;Love Ur Life.. It is Priceless.. never give n to the wrong..Just Do The #Good!!! #Jah First #POW
negative;521653;missin him
positive;855526;Loving my Sony e-reader! So convenient!
negative;2026946;Wth am I so nauseous . Urgh I wish I could take a nap.
negative;2609300;Chris Brown is a worthless piece of shit & I'm disgusted the industry has odvy forgotten he beat the shit out of a woman with his bare hands
negative;1622754;#ThingsThatShouldBeBanned professors lecturing on non-exam material
positive;2663254;Dude. I love the bing commercial with chromeo!
positive;1124528;Thanks for following MadMatts Promotions Tanya...hope to see you out at one of our upcoming shows! @user
negative;289592;I'm so tired
negative;726991;damn its not over yet. Tired.
negative;2172719;"So dont get butt hurt when i give an attitude; sheesh"
positive;10345;"Oh; the trust I put in @user #Iloveyou."
positive;1173522;"I might be too strung out on compliments; overdosed on confidence."
positive;1619284;I watched Glee and thought it was the best episode since Sexy
negative;2506033;Swear im dying from this heat :'/
positive;252890;"Off work; thankgod. Hopefully I can get my game on. #gamerface"
positive;907059;Another day. #RRB blessed
negative;3523335;"Not being able to log off from hotmail is a security problem.  So; since Microsoft owns hotmail; why should I be surprised?"
positive;1450196;I was so excited when I won the auction for this brand new Sony Vaio Laptop I won with a bid of $44.87 ~http
positive;2403631;Haha yesss I shouldn't be allowed in this store got 3 bottles :)
positive;3337278;Happy 15 th anyversary sony entertainment!!
positive;1691776;Sunday is my favorite day of the week :-)
positive;1964299;Just $10.00 buys a copy of Nicky and the Princess for a Special Olympian.  Help me give them a copy for Christmas!
negative;2970781;I really want to punch sony vegas right now ¬.¬
positive;3022309;Hi shiny new macbook and microsoft office profesh...we're going to be very happy together ~http 
positive;1706880;Checking out the upcoming Nike line and their #makeyourself campaign! It's pretty awesome! My fave kicks: ~http 
positive;899817;"Man I'm kinda glad Nintendo dropped the 3DS price; the general response at least on twitter seems to be positive."
negative;1773325;Dear iPod I'm lost w/o you. please come out from wherever ur hiding. I promise not to drop you when I run anymore.
positive;1297145;"i &lt;3 shopping ;) i &lt;3 Paris ;) i &lt;3 everythiiiing ;)"
negative;1733669;"That's not fair; I'm in Toronto ... I don't think I'll make it to the Anatole Hilton in 10 minutes :("
positive;993835;Just provided Microsoft with a case study for cloud computing. Thanks to @user for his vision & expertise a couple of years ago!!!
positive;2774535;I liked a @user video ~http  Nyan Cat [Navi Hey Remix]
positive;1885072;Getting Exxxxxxxxxxxxcited!!!!
positive;2557538;In Barcelona!! Out hostel is very nice!! Going to el museo Picasso today!
negative;2187146;Santa was caught hump'n one of his raindeers.!! o_O damn lmao nasty horny asx.!!
positive;2470721;#dellstreak with BT works great in my 2010 Taurus SHO with Microsoft SYNC
positive;246352;"Hahahahahahaha. RT @user Bing is getting huge; Windows Phone will soon be huge; Office/Hotmail/Skype/Windows/… (cont) ~http"
negative;1256163;I got ninja turtles moths in here!
positive;945930;#FF @user for his lovely mutt pics  @user for his wit and tea making and @user coz.
positive;328316;"First tweet from my new Windows 7 Phone; a sweet Samsung Focus!"
negative;1941201;Downloadin speed stinks in ma @user . . Is dis y i ported frm bsnl. . .weird! !help out. .
negative;615460;Dora the Explorer's voice is extremely nasally. #annoyed
positive;1872422;Whats best PsVita ( NGP ) or Nintendo 3DS? I think the PsVita because it seems realy good and the grafiks seems awsome!!!
